,Gene,Nr2c1,Zbtb3,Rad21,Tal1,Atf1,Smc3,Creb3,Tbp,Mxd1,Mxd4,Ctcfl,Dlx5,Crem,Rfx5,Mesp1,Rfx1,Zfp42,Esx1,Hoxd8,Hoxa4,Fev,Rfx2,Etv2,Creb3l4,Rfx4,Hsfy2
528,Glrp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Mapk10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Topaz1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Gstt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3701.3514426299976,-141.85706126264876,0.0,0.0,62.049087293336584,-717.1522744824748,603.6381828981584,-147.363131821512,-95.39766633423064,-4792.096525876682,-2192.241518957634,-4265.958398613254
532,Arrdc5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3393132821099885,-82.42672635467864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189.32753562648364,99.25418242969978,0.0,0.0,-1282.4032475559252,-1053.9597195806582,-878.6024716520375
533,Dnmt3l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.1212838353193,0.0,0.0,0.0,0.0,0.0,-2.627516208653617,0.0,0.0,0.0,20.141410183514033,0.0,0.0,70.40890992563678,0.0,0.0
534,Kctd13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.802575891853163,0.0,0.0,-27.290092696269596,-47.704428357650905,0.0
535,Adig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.75941259796856,0.0,0.0,159.25876123167154,0.0,0.0,-6.686354173419151,-1.6580292117658757,-22.696555217410232,51.45602692257513,0.0,0.0,0.0,0.0,-244.9069739692982
536,Rpl39l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-758.8172063250053,0.0,3.3797793952210067,-87.9554305336938,-30.412907005711485,-252.01936041795798,-127.44469083576915,0.0,0.0,-811.5090193109131,0.0,0.0
537,Fyb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.469950542577847,0.0,0.0,0.0,0.0,0.0
538,Ube2d2b,0.0,0.0,0.0,0.0,0.0,-458.80491605597985,0.0,0.0,0.0,0.0,-0.010628172594952981,0.0,0.0,0.0,0.0,35.9225887736136,0.0,-41.66121609453781,-54.23014297667703,0.0,-125.00539982581887,-36.91380879005017,0.0,-176.67971144281353,-258.6974076924703,-60.22824464304414
539,Ccna1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.43374729994892,0.0,-1384.114074011907,0.0,0.0,0.0,3.166465974458196,2.7061043819641077,-63.133339919191066,0.0,-134.30264776735555,-48.71568952500716,12.492307653956505,263.8076853989551,-29.4408852695634,258.3259974587669
540,Dmrt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,Ccdc60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.598909353378783,0.0,0.0,0.0,-15.500601035743587,0.0
542,Fancd2os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.806696003750925,0.0,-161.41962983613823,0.0,115.69185769974253,0.0,6.387391700442941,-74.60030697869816,-70.10234970382402,-76.39893133437639,66.04382168535439,0.0,9.604566729834236,-586.289558850452,-367.46642187381286,-505.8713761782933
543,Zpbp2,0.0,0.0,0.0,0.0,0.0,-1462.1709026955384,0.0,-971.1590923343774,0.0,0.0,262.85726491300136,0.0,0.0,-38.616825102255945,-1483.6855209677901,0.0,-5.075042076577505,-152.13872559701687,-166.74861705054408,-192.22118707741672,-230.71972322635384,0.0,-9.06284845765409,2146.142060502164,348.66947227031704,346.0948341630954
544,Tekt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.90508254733889,0.0,0.0,0.0,-880.4120293481644,0.0,0.0,0.0,0.0,0.0,-229.78276288016767,0.0,0.0,184.25947038908757,-4.312231591150599,549.6135496119131
545,Esx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Prdm8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7496092007952858,0.0,0.0,0.0,0.0,-0.09335088739585087,0.0,0.0,0.0,-4.4735494251346495,0.0,0.0,56.71410645554399,13.642629115620535,0.0
547,Gm10190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66409791431765,0.0,0.0,-497.77364374716814,0.0,0.0
548,Qrich2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.2788381195523,0.0,-6.282770865490504
549,Htr6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,Ccdc105,0.0,0.0,0.0,0.0,0.0,-10.121322446418626,0.0,0.0,0.0,0.0,-7.133077958319161,10.78780999174362,-235.80066445138655,0.0,-7.965373728580143,0.0,-10.116073621058142,92.21407120934408,-4.480572098777619,-246.36184028864938,-29.74758875981825,-14.507183679812377,-0.13563066656005887,-49.57909156725689,-202.37012694662565,-28.640014165210832
551,Dusp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9250499274940754,0.0,0.0,0.0,0.0,0.0
552,Rsph1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.9305794936191,0.0,0.0,0.0,0.0,0.0,-6.645320240159102,0.0,0.0,0.0,-253.9982621389223,0.0,0.0,4189.706068601498,530.0086798164882,0.0
553,Nsun7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.534898168172766,0.0,0.0,-11.188961744857082,-69.36983885958583,0.0
554,Pxt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.7212107649023,154.04630249058877,0.0,0.0,0.0,0.0,2.8914360393172602,-65.65900008419224,0.0,-13.098094041060017,-199.87903585816062,-92.26570424939787,-1.697597157141257,471.9353474696527,274.9673798462755,909.4246950128351
555,Tex21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.09626341966563,0.0,0.0,-22.777247478159765,0.0,-186.54611817712845,30.684419304193757,0.0,0.0,-752.2778401072451,0.0,-304.25994412368016
556,Slc25a41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3781088387837,0.0,-0.14039188368382322,0.0,-418.0167685242668,0.0
557,Boll,0.0,0.0,0.0,0.0,0.0,-41.80852643994498,0.0,0.0,0.0,0.0,18.317899023365413,0.0,0.0,0.0,-41.13206404304488,0.0,0.04485189379575263,39.87918926246543,-4.17171401727756,0.0,-3.3243798605080292,0.0,-2.6013588189514096,73.4193950019403,0.0,0.0
558,Wdr54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.310269838187974,0.0,0.0,15.682056462785015,6.525607290839841,0.0
559,Kcnab3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1572856309716855,0.0,0.0,0.0,-12.321829643320982,0.0
560,Syndig1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Ccdc130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-307.89439716560565,0.0,1.9130174463306138,0.0,0.0,0.0,-60.12745836346733,0.0,0.0,112.77907413744492,0.0,0.0
562,Rxra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,Mzb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.89974794163434,0.0,0.0,0.0,0.0,0.0,-0.683483966769069,0.0,0.0,0.0,-9.055278664327105,0.0,0.0,0.0,0.0,0.0
564,Fam131a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.418471309673397,0.0,0.0
565,Fzr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84729138420908,0.0,0.0
566,Csrnp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,Lyzl6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.14574611223179,0.0,0.0,-97.02482287215483,0.0,0.0,162.77119833205717,0.0,-39.209534025574264,-450.7686805668141,0.0,-915.7085291665392
568,Celf3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,Hepacam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207981480900262,0.0,0.0,0.0,-5.0064870947189055,0.0
570,Aldh1a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5622746035722275,0.0,0.0,0.0,0.0,0.0
571,Etv5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,Fam187b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.72885814295776,0.0,0.0,0.0,225.8689852340647,0.0,0.0,-10.63480255316087,3.505731947350256,-33.14244358521244,37.897184527372595,0.0,-8.372657001636565,-269.6905534610738,0.0,-256.84286560556643
573,Fam3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908245017916623,-1.6417680765313099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.92166433772296,0.0,0.0,0.0,-5.21361348469494,0.0
574,Fam186b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0060214528272913,0.0,0.0,0.0,-37.91766339294129,0.0,-0.0577698907014928,0.0,0.0,0.0,-0.07985760585336284,0.0,0.0,0.0,96.62389481477413,0.0
575,Gjd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447297154615968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9643300120364444,0.0,0.0,4.866766799217042,19.43994541703553,0.0
576,Dpy19l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.150185088236334,6.217075074483322,0.0,0.0,0.0,0.0,0.13189841525889925,0.0,0.0,-48.007072515540656,-17.497352579293004,-0.026492897789024333,0.0,-15.58957698313452,-61.539826238489056,1.7532884520965801
577,Fkbp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.191012400148914,0.0,0.0,0.0,0.0,0.0,0.3690765949076796,5.998149853817048,0.0,0.0,-6.851201132680316,0.0,0.0,0.0,0.0,0.0
578,Klhl10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1441754812692648,0.0,0.0,0.0,0.0,0.0,-18.344835788721046,0.0,0.0,0.0,-1.4670486533848242,0.0,0.0,0.0,-197.45420356072813,0.0
579,Dnajc18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.91464076524747,0.0
580,Vav1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Glb1l3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.952687766202016,0.0
582,1700022I11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,Gtsf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-346.081715430644,0.0,-30.17848462143231,-91.50451474377019,0.0,-80.1727124314944,98.4550787010659,0.0,-153.26939446798707,-1342.7629446073233,-344.5774165721744,-1527.2200087975973
584,Necab2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.461196860424475,0.0,0.0,24.767947043396536,16.308598606245177,0.0
585,Hfm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.057327962659416,0.0,0.0,0.0,0.0,0.0
586,Nkx2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,Spdya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9567212339560829,0.0,0.0,0.0,-10.00953516292198,0.0,0.0,43.36642157683364,0.0,0.0
588,Zfp105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.848581032306924,0.0,0.0,98.8860857460573,0.0,0.0
589,Hnf1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23210129897268356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533504359105074,0.0,0.0,0.0,-72.12733296478261,0.0
590,Zdhhc25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.54571248972982,0.0,-5.875183864666186,-4.349079543432291,5.819534205111501,-46.79091592859423,34.93617019515414,0.0,-6.226431950211433,-697.1501557249662,0.0,-413.92025908036743
591,Igbp1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80847993255644,0.0,0.0,0.0,0.0,-299.27748771384137
592,Acr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.749876448175502,-8.120871459610958,0.0,-42.14911042169773,0.0,0.0,46.07885739753485,-37.65144462319662,-21.06434500639449,-113.04915460794209,0.4729685443487906,0.0,0.0,-28.83304434931255,-77.81239327177835,-140.2328861332227
593,Smim6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.32115547644998,0.0,0.0,0.0,0.0,0.0,-18.35502826144199,0.0,0.0,0.0,0.8138433854465155,0.0,0.0,0.0,21.768912471676675,0.0
594,Sgca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.67976109396342,0.0,0.0,0.0,90.71336493850242,0.0
595,Prss46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.32722357122904,0.0,0.0,743.3733744490809,149.36204351435924,0.0
596,Atf7ip2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7898461155117178,0.0,0.0,0.0,2.769553520686778,0.0,0.0,-7.016707839967142,0.0,0.0
597,4933417A18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,Slc25a31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.00842669999819,-12.987053953823658,0.0
599,Amer2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,Gpr156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,Tex19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,Rfx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150972698723636,0.0,0.0
603,Mfsd6l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3081644819138436,0.0,0.0,-19.702752223076562,0.0,0.7273481041332917,0.0,0.0,0.0,-7.231110492201108,0.0,0.0,-0.2797265047478144,-26.248682050104613,0.0
604,Cabyr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.27424140377906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.8545716952548,124.31193276166582,0.0,0.0,-604.4822811958891,-94.0199542003362,0.0
605,Elfn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,Pcdh8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,1700102P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,Osbp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.048718522273385,0.0,292.4738512604608,0.0,58.36437421009041,0.0,-4.94644366496788,-16.71128534816307,6.457648980720241,-5.622851905409606,33.018632481660234,0.0,0.0,-121.10467768478999,-22.257887776565326,-121.57140727161836
609,Fam217a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.59963653897819,0.0
610,4930486L24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
