,Gene,Zbtb3,Rad21,Npas2,Atf1,Smc3,Creb3,Mxi1,Mxd4,Dlx5,Crem,Rfx5,Mesp1,Rfx1,Esx1,Hoxa4,Rfx2,Etv2,Creb3l4,Rfx4,Hsfy2
549,Stk33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.771498023749874,0.0,0.0,0.0,0.0,0.0,0.0,-5.727925434942402,0.0,-82.95127343664203,-24.71703499399249,-37.63059381799022
550,Tescl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-370.48274652157744,0.0,0.0,0.0,0.0,388.81761618054793,873.979295922853,0.0,396.97852177744727,-2914.31749201362,0.0,-1230.9963802286686
551,Zfp296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,Afap1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.269960725012018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044267001441688526,0.0
553,H2-Ab1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,Lrrc36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.6054997681234,0.0
555,Rora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Reep2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.080146021359061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.78383027398278,0.0
557,Lyzl6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.23476582814237,0.0,0.0,0.0,0.0,968.422450685357,-111.48466454119945,0.0,-1996.0383473423142
558,Tcfl5,0.0,0.0,0.0,-21.20398124001605,0.0,0.0,0.0,0.0,6.095133976641756,-1.2908503431081024,0.0,8.559042913390838,0.0,0.028421212670052008,-14.673625831639622,0.0,-13.563096348145923,-36.476297972325774,-7.96603184775592,-1.2476267619126848
559,Elane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.387825166693386,-32.80517853324495,0.0
560,Ankrd36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9003292432154755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.63470490470348,-2.2062821375721025,0.0
561,Tmem190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232.95831747750535,-1222.6503877011585,146.922396602594,163.41056072208784,159.91553444753004,452.17543722046634,1285.1669297176677,0.0,324.6396558756175,-1742.0040979928474,-1159.752990423075,-1403.4704100608546
562,Guca1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-270.9744348335755,121.33730531721972,0.0
563,Pabpc6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,Cyct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.63583846991615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.4946186921136,0.0,0.0
565,Ccdc172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.059849617382866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Brsk2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.15706414591752,-7.24787130739873,0.0
567,Bcl2a1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.39020415767261,0.0,0.0
568,Rfx4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.44803526777876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.21346011050092,0.0,-37.85499861253063
569,Tex101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.695908281630714,0.0,-0.09646415637192804,-0.00701887063240389,0.0,38.522867058086696,9.561735970764623,0.0,0.0
570,Tcea2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,Spata32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.92171202516275,0.0,0.0,-13.611317351584013,0.0,-94.68176176733887,-539.4048974493006,49.93074639499264,-658.8301911957117,-3179.4027290809654,312.8606238416754,350.25357558272043
572,Hspa1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-239.2293985954061,234.28308270395038,149.5395595448073
573,Lrriq4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.545806280546147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.700139324878002,0.0
574,4930432K21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,Esx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,Lrrc9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.851487062011125,0.0,0.0,-2.4469525498209754,0.0,0.0,-13.451240670805136,-0.08496310422530527,0.0,-34.86310050404998,-0.45848222396912397,0.7894538640982809
577,Pcdha12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.912643039416517,0.0,0.0,0.0,0.0,0.0,0.8498087821572368,-18.46021435497826,0.0
578,Vwa5b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,Rasl2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,Chrna9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.525360869941455,0.0,0.0
581,Pla2g2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.154534603500935,0.0,21.923635356345077,0.0,-15.06610477784186,0.0
582,Upk3bl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.02436377782052,0.0,0.0,-122.16247666952609,31.689859285918835,22.59246061168784
583,1700001C19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,Hoxc9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.80066201310174,0.0,0.0,0.0,0.0,-2.779741817748252,20.884913067907068,0.0,12.265802642895993,-0.980537706784591,-24.229324251845338,0.0
585,Ptchd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.948518008027074,-19.871203550570307,0.0
586,Cnbd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.3751313469986,0.0,0.0
587,Mycbpap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218.92400271256656,0.0,0.0,48.83969260403947,0.0,-24.11538471041109,145.43607516435094,0.0,115.46858809956319,866.4787129112556,-389.07901478759084,-348.7494407402223
588,Nuggc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056734728510621,0.0,0.0,0.0,0.0,0.0,0.0
589,Scgn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.42972087349159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.49914542186315,0.0
590,Fam131c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0420680819261863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-440.5572603224128,54.40354580479581,0.0
591,Fbxo24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0798909645593575,0.0,0.0,0.0,0.0,-2.2231743774974717,-0.4726802797640567,0.0,0.0,-11.328568177140577,6.10443193378359,3.4530288102966833
592,Cpa5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448411274069954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,Pfn3,0.0,0.0,0.0,-300.02518567158074,0.0,-29.975310783502103,0.0,0.0,-377.48411999282905,-111.03248994249316,-115.05009116697151,-282.5662628531001,-34.60263959955039,-65.89343736033912,-377.47547613326674,-43.74465772540928,-263.09079646642147,-543.3427846461815,-65.69083763386863,13.766587274899164
594,1700001P01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,Catsperg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,Gm17660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.03952977921582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.82668409555869,0.0
597,Defb19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.77372119925144,544.5899536698963,1078.8813470044904,0.0
598,Ccdc113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214968931804504,0.0
599,Ncan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.859127654678934,0.0,0.0,0.0,0.0,0.0,-0.011098170226581279,0.0,0.0,-47.03874935304691,-3.9871037130643625,-0.1860241182620108
600,Agbl4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.079612075509901,0.0,0.0,0.0,0.0,0.0,0.0,12.50610298047355,0.0
601,Bbs2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.499139420655226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09071723805085745,0.0
602,Lrrc46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,4930404N11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,Fam131a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.962546554277385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-730.556348966014,0.0,0.0
605,Slc22a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.365454710626851,0.0,0.0,0.0,0.0,0.0,-0.002776492026956774,0.0,0.0,0.0,-0.650740449541271,0.0
606,Dnajb8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.94649299273436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1127.7272507416399,0.0,491.34192287590923,237.74337258759772
607,Kiss1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.453332916238516,0.0,0.0,1.2967537892534164,0.0,0.0,0.0,0.0,0.0,0.0,-52.14706520381716,0.0
608,Hoxd8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,Hnf1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.085016618150656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.120875904723835,0.0
610,Ghrh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.63590083684845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,Hes5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.945435860389009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.87165446980769,0.0
612,Dlx6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6059638651195667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.540657628434333,-17.522762314271844,0.0
613,Phyhipl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.6675446877791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.016564840798054,-32.82819120733896,0.0
614,Hoxa4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4796550332448835,0.0,0.0,-21.973263869913648,0.0,0.0,0.0,0.0,-78.5202244436658,-134.38075040258542,65.46581454683748,0.0
615,Sox30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.845739647000414,0.0,0.0,0.0,0.0,-10.199103413629228,-46.30228340262735,-5.707338349113751,-7.702666359477623,-40.43894781124829,12.66331003461817,23.405172213379892
616,Tmprss12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.39691938057416,0.0,-6.592243321586388,-3.306139688641428,0.0,-1.9092028341178628,-0.14030486354028185,0.0,-0.014653581010146148,0.0,15.730766886251615,0.0
617,A330070K13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7814489525702655,0.0,0.0,0.44620712199685103,0.0,-0.24508501437097857,26.06952671362152,0.0,0.0
618,Fbxo39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.302122747880585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1540.0391487702836,0.0,0.0
619,Pex5l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.90031323132485,0.0,0.0,86.48661263991431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,Lrp2bp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.92420614937706,0.0,0.0,0.0,-35.050446240926235,0.0
621,Nrg3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.073601046177156,0.0,0.0
622,Lrrc27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-339.5913539003414,-246.94953488349515,-202.71852788868452
623,Igsf21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17405234371559924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.125956142313537,23.843844211879187,28.961350296856466
624,Pcdh12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,Sycp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21051769313097554,0.0,0.0,0.0,0.0,0.0,0.0
626,Dhh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.379854871127135,0.0,0.0,0.0,0.0,0.0,0.0
627,Sost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,Pou5f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009342056350801025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,Tnfrsf13c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.525103087107096,21.94948669041309,0.0,-23.719741496420063,0.0,0.4536126931215307,-45.971118879919025,0.0,-28.3200396813904,-76.91172961190743,11.055503935973357,24.52044591292747
630,Nkx6-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,Irgc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362.0110829517322,0.0,0.0,0.0,0.0,-81.41833138697747,-86.83798904805266,0.0,0.0,-4389.612951591415,-370.0985111318385,-375.5667635146262
632,Sgca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.335389822807564,0.0
633,Slc17a7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5240866386173868,0.0,0.0,0.0,0.0,-0.5763327254094773,-20.054679034669363,0.0,0.0,-77.06572476537369,-2.486672491160746,-2.405042102445655
634,Hes2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,Spin2d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,Spem1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.14906073821587,0.0,-264.72986651979676,-79.99446395759477,0.0,-4.530617573614224,-410.9412020134395,-11.483304927928899,0.0,-827.8854759861118,90.29567230377347,0.0
637,H2-Eb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,Runx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Gata1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Fkbp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0796890392639982,0.0,0.0,0.0,0.0,0.0,0.0
641,Ccdc92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.82965629996141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.431802753259415,0.0
642,Atp2b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,Krt6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1651327892231835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,Slc6a11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,4930544D05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,Gsg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.09081571584537,-88.73240228484919,0.0,119.24243317574506,0.0,-101.7802899728753,-923.5300319988976,0.0,-1278.189422092314,-4679.190892835277,-241.6399322772585,-291.71546053653844
647,Gpr3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4324240866123762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.393822171101533,12.35008275179367
648,Cnih2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.1125754689494,-6.684284533020976,0.0
649,Zdhhc25,0.0,-234.2566466554033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.44539112641648,0.0,-26.466983349646426,-30.73272741770494,0.0,-80.42486180184655,-504.6915685737611,0.0,-180.35018806607565
650,Rimklb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,3110070M22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,Klf5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,Pom121l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,Mgat5b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,Wdr54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.46598774497175,-18.64167997636741,0.0
656,Rad21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Fam227a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7199030102481907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3243655056968688,0.0
658,Atoh8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,Fam71b,0.0,264.66630941796416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.57202773650876,0.0,-129.03590274255282,0.0,-21.118158811686357,-147.4242245755712,0.0,0.0,-61.33250147126384,0.0,0.0
660,Ccna1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.827232255280817,0.0,0.0,0.0,-123.42099483343598,14.591034337333161,0.0
661,Tcp11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.68885576210574,0.0,0.0,0.0,0.0,5.487110677064396,-266.62378766531884,0.0,-276.91837875560975,-1020.7481224066743,-32.661870536094995,-79.84136872766712
662,Tpgs1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.64386864418907,0.0
663,Izumo2,-51.670755566770545,-194.5529732160251,0.0,0.0,0.0,0.0,0.0,0.0,-375.301796692091,0.0,0.0,0.0,0.0,153.66580844782604,-118.12588203130305,0.0,-265.94169408396215,-1097.8136787836083,-121.04213732490706,-47.48558532165246
664,Pfn4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.14500392854479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.01993075762707,0.0
665,Ddx4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03243147565765316,0.0,0.0,0.0,291.1539846350389,-6.011802834948492,0.0
666,Adam32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,Cyp4f37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.048480646406123,0.0,0.0,0.0,0.0,14.312955776890174,-98.79111851104413,0.0,0.0
668,Dpy19l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.09587072032093,-24.36121090447325,0.0
669,Fitm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.940645593473732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Cpt1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.823545835781488,0.0
671,Fbxo44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.92718155814522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.57582944560003,0.0
672,Rd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.44719669164102,-28.937059870065873
673,4930524B15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Gcm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,Card10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
