,Gene,Nr2c1,Zbtb3,Nanog,Pbx4,Npas2,Atf1,Smc3,Creb3,Mxi1,Mybl1,Tbp,Mxd4,Alx1,Crem,Rfx5,Mesp1,Zfp42,Hoxd8,Hoxa4,Fev,Rfx2,Creb3l4,Rfx4
123,Mybl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,AA467197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-830.2856445502877,0.0,0.0,-369.8559247287279,0.0,48.96054096932675,0.0
125,Tdrd5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Lrrc36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.407194853906558,0.0,0.0,0.0
127,Ccdc130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.56448395935195,-140.10503322956248,0.0,-309.50402979761105,-52.009286704047256,0.0,23.50918948633082,0.0
128,Pacsin1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.294185620591281,0.0,0.0,-0.018657650795129925
129,Lca5l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.845337151690561,0.0,0.0,6.783418291204258,0.0,0.0,0.0
130,Ccdc106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476727499774295,0.0,0.0,0.0
131,Adam5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.41859668793796,0.0,0.0,-82.17487967865414,0.0,0.0,0.0
132,Med29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.63918618523397,0.0,0.0,113.22268955202168,0.0,0.0,0.0
133,Ankrd36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.09876825336003,0.0,0.0,-33.54456784724187,0.0,0.0,-17.057746802258308
134,Tmem89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284.10541906326483,0.0,0.0,0.0,0.0,34.81002062169817,0.0
135,Dnal4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0786348389342,0.0,0.0,0.0
136,Esx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Shc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.810881466585633,0.0,0.0,2.509606289760812,0.0,0.0,-5.430968907483353
138,Ubxn10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.108870802893133,0.0,0.0,-6.672654275963035
139,Trappc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.61532314071985,0.0,0.0,64.1559845849963,0.0,0.0,0.0
140,Fam170b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.6004887036176,0.0,0.0,202.12031751727898,0.0,-54.859763239864435,0.0
141,Rxfp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.260722247579697,0.0,0.0,10.820591518694124,0.0,0.0,0.0
142,Mycbpap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3279595864408495,0.0,0.0,345.15033924592996,141.8298244585951,-106.28874916320589,63.754940383795606,66.0013733212118,0.0,-44.3843131157999,-35.334513173319934
143,Foxc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Odf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.96473663747714,0.0,0.0,-8.582927101143149,0.0,0.0,-38.00737344414508
145,Lrrc34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.93164600973796,0.0,0.0,0.0
146,Hipk4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.95353891858235,0.0,0.0,127.58693833673364,0.0,0.0,0.0
147,Cpt1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.82986346989214,0.0,0.0,-7.847625315777419,0.0,0.0,0.0
148,Il17d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7939920332216253,0.0,0.0,0.0,0.0,0.0,0.0
149,Cyp2d26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.07740207311501,0.0,0.0,-60.40822173141506,0.0,0.0,0.0
150,Larp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0753120394147047,0.0,0.0,0.0
151,Riiad1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.7981718700302,0.0,-122.49474842023321,-60.925399047345785,-420.89547077924396,-5.370079885224483,0.0,0.0,-313.1552445405985
152,Hoxa7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Kcnk12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Slc34a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12764794187128234,0.0,0.0,-0.11619869339653026,0.0,0.0,0.0
155,Slc9b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.021671633030945,0.0,0.0,0.0
156,Runx3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Tssk2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.43317589450966,0.0,0.0,98.49321459151435,0.0,-118.02880001759884,0.0
158,Tbp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,D1Pas1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.314102538488648,0.0,0.0,-68.44979480921363,-21.292989215882304,0.0,0.0,-8.000206250556314,0.0,0.0,27.242309100511214
160,Tekt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.9513716890388,838.6380989789933,-727.3137322730302,352.04875034823243,403.11048367678507,0.0,0.0,-133.92241854278905
161,Sugp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.880592277775099,0.0,0.0,0.0
162,B3gnt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.102536927339544,0.0,0.0,0.0
163,Mesp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.86416392763012,-12.702822322114114,0.0,0.0,-7.708830906173056,0.0,0.0,0.0
164,Gm5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.351159674586144,0.0,0.0,-0.4043202363022942,0.0,0.0,-169.60088600030977,-29.272357899046867,2.7256664727918793,-117.86132199650378,-17.393622043939605,0.0,0.0,2.2079163306106997
165,Napa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.747037465194563,0.0,0.0,-7.025739699586015,0.0,0.0,0.0
166,Kcng4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.151804334879085,0.0,0.0,0.0
167,Timm13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-301.9831867950953,-75.74938268544511,0.0,0.0,-30.909249747425065,0.0,0.0,0.0
168,Mmd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0228197735372464,0.0,0.0,-0.7555625526112946
169,Hsfy2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Slc4a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,4930451I11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Atf7ip2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4963893016549528,0.0,0.0,0.0,0.0,0.0,0.0,25.956601767579585,0.0,-27.7215844569913,15.308554346853235,0.0,0.0,0.0
173,Jph4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Aspscr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.96356264383836,0.0,0.0,0.0,0.0,0.0,0.0
175,Gm4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.17317310828612,0.0,0.0,0.0
176,Spesp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.8769105717774,0.0,0.0,-67.31205728807706,-159.38019788065589,0.0,-318.8256502423079,-87.48628322919775,-47.499934444316914,-441.56967567683,-45.02571848283558,-112.67504961834474,-11.869873900559625,-29.923101129844394
177,Ppp1r26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Ovol1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.759387022451723,-2.0524776217693486,0.0,0.0,0.8854747374523246,0.0,-6.822133665776564,0.0
179,Art1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.65047023850706,0.0,0.0,-16.94244320340081,0.0,0.0,0.0
180,Zfp819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.32186402810957,0.0,0.0,35.96442272468307,0.0,0.0,0.0
181,Pomc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8751614961116129,0.0,0.0,0.0
182,Spag8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.51306683687012,0.0,-31.917365931876954,-0.3842383198127921,0.0,0.0,-1.5276253541793579,0.0,0.0,0.0
183,Dlgap3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.329953837819738,0.0,0.0,1.083617329256635,0.0,0.0,2.688311253846122
184,Stk31,0.0,0.0,-11.761236525473878,0.0,-21.179360009339643,0.0,-0.016453898133640864,0.0,0.0,-16.94739600990493,0.0,0.0,-12.37450128270991,0.0,0.0,-102.50473342535416,-73.9842696219397,0.0,-87.23638048482174,-24.80283566103737,0.0,0.0,-4.727664981259378
185,Prok2,0.0,0.0,-12.212464264661806,0.0,0.0,0.0,23.66374646205328,0.0,0.0,-28.98470860095741,0.0,0.0,-5.764534970211099,0.0,33.43316200153319,-344.15577360280207,-39.841461640933254,-8.79933129054915,-336.81308056084924,-18.907373075673128,0.0,-0.5458282592197353,-6.1391801056192365
186,Dll3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.422161524935742,-144.47105372059656,0.0,-376.0916456316342,-105.32503616404811,0.0,-370.8344767353314,-24.77270547194193,0.0,-0.11036492604424641,-90.18944741776792
187,Naa11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.88762887208439,-31.44416707726218,0.0,0.0,-13.04684724296228,9.171359060819809,8.853049793867763,-0.28253070597474256
188,Kctd19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.95527661817171,33.28385581692586,0.0,0.0,5.975458844174079,0.0,0.0,0.0
189,Gsc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.574945227347053,0.0,0.0,-3.3876071185761507,0.0,0.0,-2.692805241024651
190,Fam71e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206.1149564941356,0.0,704.039481574504,196.88469310242027,0.0,0.0,108.81196672189355,0.0,-10.854495841536192,0.0
191,Fkbp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.468573299086103,13.332911920313457,0.0,0.0,5.391552899588649,0.0,0.0,0.0
192,Plekhg4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Cryba2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.473836768779535,0.0,0.0,-4.660928908615211,0.0,0.0,0.0
194,Prss56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.530628728348919,-131.95911543008796,0.0,-271.5999417057475,-134.01791595408372,2.5557902503941943,-321.99665660091244,-55.786196926832126,0.0,42.87790263857951,101.3942125762441
195,Tescl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.68535181723985,0.0,0.0,203.87006533245085,0.0,0.0,0.0
196,4930562C15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Lrrc9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84222428422176,0.0,0.0,8.28512276804808,0.0,0.0,-8.397020979288076
198,Crtac1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Lrrc73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.92455948549428,-47.78308916599301,0.0,0.0,-15.11522006875307,0.0,0.0,-5.666164725942295
200,Lrrc27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.552843307712585,0.0,-145.8915039164752,-15.12347370161936,0.0,0.0,-38.36188116368701
201,Zpbp2,0.0,0.0,-37.197139406507105,0.0,-9.209817369219776,0.0,-84.44797828397785,0.0,0.0,-25.497993677763866,-5.06552927788697,0.0,-32.5767383720697,0.0,-279.26762442433807,-497.60412697947083,-62.854989333705085,-48.28111641900636,-574.7354955514479,-7.154090799511666,0.0,-21.490126225338052,-176.97268350299944
202,Ube2d2b,0.0,0.0,0.0,0.0,0.0,0.0,1050.952342404159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.31338162786129,-543.8475670716016,-2700.573619076183,-94.48301646923224,-1033.660200365797,0.0,-153.1334249596685
203,Ribc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.265791805164353,0.0,-69.21183123011096,34.10245383836162,105.88424514015219,-117.50431953494646,-72.77705685718244,62.151307591882095,0.0,0.0,-47.05199992736376
204,Glipr1l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361.22780563039436
205,Ttll6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.187283526412866,-4.13731639375337,0.0,0.0,-0.39909401306107184,0.0,0.0,0.0
206,Alx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Ccdc172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.95271773114482,316.22797271512496,-253.48226006654008,0.0,81.59438057200039,0.0,0.0,0.0
208,Ppp1r13l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.597353516069841,0.0,0.0,7.110646757761723,0.0,0.0,0.0
209,Zbtb3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Pcdh8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,1700020D05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Tmem130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3654667683245374,0.0,0.0,0.0
213,Bbs2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.298047049084671
214,Ngfr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.238667729665628,0.0,0.0,0.0
215,Flywch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.603628910574486,0.0,0.0,-16.188533152635365,0.0,0.0,0.0
216,Syce1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.65117642527104,0.0,0.0,-760.7601955696138,-339.873920809362,0.0,-632.4967320388723,-148.35932142270212,0.0,0.0,-25.155468356198096
217,Cyct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.94683810964678,0.0,0.0,-98.91746298192719,-18.2481656842769,0.0,-37.70493207979246,-1.6398757797878396,0.0,-175.6093860057033,0.0
218,Fam50b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.298941855809229,175.5387435572722,0.0,0.0,47.35078907923818,0.0,0.0,0.0
219,Ccdc116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.959435653442714,0.0,0.0,0.0
220,Mxd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Ttc34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5780549235739378,0.0,0.0,0.16222928320253693,0.0,0.0,0.0
222,Rpl10l,0.0,0.0,0.0,0.0,-3.4509757570556965,0.0,0.0,0.0,0.0,0.0,-270.9598093859554,-454.92492080389405,-144.48767469424226,0.0,-27.00968239551919,-593.5066445581379,-66.50344059876201,-80.04393972023705,-1139.455221852667,-74.0784776004065,-18.731993048519758,38.436965302461275,-100.24887435430351
223,Cdr2l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891250478915386,0.0,0.0,0.0
224,Acrbp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.154753672092125,0.0,0.0,-36.3625464507581,0.0,0.0,0.0
225,Hspb9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10276.107869831383,-2227.219184606476,0.0,0.0,-1269.388392211427,0.0,317.76355493780324,0.0
226,Doc2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.70419898803567,-4.609904953017902,0.0,0.0,-4.3144425071241255,0.0,6.479138543374099,-0.8832495784533203
227,Trim52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.205672815188999,0.0,0.0,4.950621542031091,0.0,0.0,0.0
228,Crhr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.741346965005492,0.0,0.0,-0.2692543583119686
229,Ccdc114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.684217093566062,0.0,0.0,-10.263883601936612,0.0,0.0,0.0
230,Pabpc6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.152972367739009,0.0,0.0,-1280.278370659727,-236.2415623136607,-0.8366930488476524,-1141.1566336442522,-138.92286756758358,0.0,0.0,106.77309365329542
231,Slc25a21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.653549543189458,0.0,0.0,0.0
232,Tex36,0.0,0.0,0.0,0.0,0.0,-752.7101575443866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3766.458957109584,1571.1192567877667,0.0,0.0,689.3345821798963,0.0,0.0,0.0
233,Rbmxl2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8295268135679694,0.0,0.0,1.3763871320679928,0.0,-2.87719917183282,0.0
234,Tssk4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232.49675851020922,0.0,0.0,295.4472187189879,0.0,0.0,127.45761836126186,0.0,-19.923785779751192,0.0
235,Ifitm7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-584.5214930301792,-94.75617046231314,0.0,0.0,-54.96876488347992,0.0,0.0,0.0
236,Tmco5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.12557106126394,0.0,0.0,-112.78076795223726
237,Mad2l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.04939783869366,0.0,0.0,-93.77599757784357
238,Rfx8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-746.575804603348,0.0,0.0,-367.0373421364069,0.0,0.0,0.0
239,Gpx4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.9232321325695,0.0,0.0,95.13713743856417,0.0,0.0,0.0
240,Ccdc60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.883808738019965,0.0,0.0,-44.29054707691319
241,Ctcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Mok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.68963887798558,0.0,0.0,-11.571905863736065
243,Egr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Vax2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
