,Gene,Zbtb3,Rad21,Npas2,Atf1,Smc3,Creb3,Egr3,Mxd1,Mxd4,Dlx5,Alx1,Crem,Rfx5,Mesp1,Rfx1,Esx1,Hoxd8,Hoxa4,Fev,Rfx2,Etv2,Creb3l4,Rfx4,Hsfy2
229,Catsper4,0.0,0.0,0.0,0.0,0.0,0.0,5.869379046427346,0.0,0.0,-1.5596279286564598,-153.4154111603061,0.0,0.0,936.4584090175805,0.0,-463.8202405687138,86.48312429350871,-394.1714658706543,0.2605336366559705,0.0,23.312902115326025,-486.326125703235,-26.635674359491034,-704.7145392504624
230,Ybx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2103806753484831,0.0,0.0,-2286.7300711103244,-128.45384197947791,-87.1076598378908
231,Lrrc36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.362208702792152,0.0
232,1700001O22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Lgsn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2823708713467306,0.0
234,Bcl2a1a,0.0,0.0,0.0,0.0,0.0,0.0,-17.315279732701395,0.0,0.0,0.0,0.0,0.0,0.0,-172.8883332004651,0.0,0.0,0.0,0.0,0.2705616229675794,0.0,-22.587607305755512,-101.6922543567893,0.0,0.0
235,Ccdc105,0.0,0.0,0.0,0.0,0.0,0.0,-0.9323249234096356,0.0,0.0,-77.09492330904473,0.0,-114.51942592416803,0.0,546.616425350422,0.0,-268.1236509342214,98.92992482184924,-230.76881156648932,-0.15960635742858545,-20.302120751630994,3.1249714779127316,-140.87309058463305,-40.82195499438585,-52.484922764347594
236,Vwa5b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8441176562433,0.0,0.0,0.0,12.905735306063006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.82857458883378,-8.969028955401187,-20.684630142232727
237,Sycp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.650629321257,0.0,0.0,-0.2747413170434619,0.0,0.0,0.0,0.0,0.0
238,Spata31d1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.29817713334752,0.0,0.0
239,Phyhipl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.18500301658302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273982280878905,0.0,0.0,-59.68116349753079,-29.4419666202206,0.0
240,Adad2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Dnajb8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.5985015346395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.51780520912988,-1122.9049119623496
242,Ccdc60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.5129632729678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31140975019345857,0.0,0.0,0.0,-41.5673835640467,0.0
243,1700003F12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1700113H08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Fam187b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.8273836701674,0.0,-137.1488859344753,0.0,9.298764942644224,-24.901027554145518,-22.61401742429539,0.21171771048908472,0.0,-28.79788818059075,-73.43818473732479,-27.971706069224982,-71.01294684714125
246,Gata1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Pcdhb12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Fam209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6546.093247239156,-1600.3941214936085,0.0
249,Hcrt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10078461748699226,0.0,0.0,0.0,0.0,0.0
250,Zpbp2,0.0,736.4635670325786,65.66184208253803,0.0,-328.8138586966846,0.0,8.854206726846453,0.0,0.0,0.0,-91.59117805779216,0.0,-119.34841238526381,-41.85006508232236,0.0,-140.80119592001088,-29.744608752177722,-123.29728128753737,-1.2022758946919572,0.0,49.29078255620644,-19.57558589215843,62.307481934342924,-492.6325094404605
251,1700012B09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Atp6ap1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337.3826731589664,0.0,0.0,0.0,0.0,0.0,0.0
253,Pdilt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207.82990268008865,0.0,-140.93003317815382,0.0,0.0,0.12637070593972174,0.0,0.0,-286.6390705507642,0.0,0.0
254,Tdrd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16085255019964612,0.0,0.0,0.0,1.9936542696982942,0.0
255,Gpr156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Gm17660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.29963740963366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6613620375191323,0.0
257,Wbp2nl,0.0,0.0,0.0,0.0,0.0,0.0,-15.091010314692083,0.0,0.0,-20.201116379278233,0.0,52.0951392447767,0.0,0.0,302.9567858928015,203.25619880973966,-65.78170355552852,221.51828203529763,1.0810911213833492,0.0,0.0,1260.2542745844614,24.346410389771027,-41.41504145105515
258,Kctd19,0.0,0.0,0.0,0.0,0.0,0.0,5.709471913656803,0.0,0.0,0.0,0.0,0.0,0.0,-26.989688007392974,0.0,0.0,0.0,0.0,-0.267021744507855,0.0,0.0,0.0,0.0,0.0
259,Cyct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.14994633942186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4189399662145374,0.0,0.0,-47.24876628426941,-91.31694582914876,0.0
260,Prdm8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Svop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8952590213812535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017073484997553994,0.0,0.0,-21.640700926564016,1.5531769222765712,0.0
262,Upk3bl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29871809982319514,0.0,0.0,-24.937273897286865,0.0,0.0
263,Prr19,0.0,-58.99526196492037,0.0,0.0,0.0,0.0,-3.8114485528179913,0.0,0.0,-44.60641554633702,2.9878618658073663,0.0,0.0,-32.646777680931955,0.0,-2.4444590102096657,9.872358385806905,-2.975375184980692,-0.028955087447355275,0.0,0.0,-74.06093015063752,22.356765344926448,280.1262307444841
264,Ptchd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.919580643971462e-06,0.0,0.0,-42.20919414065156,-0.6114409999781354,0.0
265,Fam170b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-431.876467378689,0.0,-854.5055449058025
266,Ddx4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.5888487958534,0.0,-80.36142346146536,0.0,0.0,0.7780307329577105,0.0,0.0,-17.80313201020133,19.15071634231556,-421.1979370842485
267,Ddx25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.80672759680333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3918507109613064,0.0,0.0,0.0,-23.172861683184102,0.0
268,Wdr54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4820534268654364,1.153398179140221,0.0
269,Dbndd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366447616405247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.74464300043974,0.0
270,Pom121l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011412523203524092,0.0,0.0,0.0,-3.979088046690674,0.0
271,Gjd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24901632614082814,0.0,0.0,-10.634936234303579,-3.4746695008470088,0.0
272,1700025C18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Tmprss12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Papolb,0.0,0.0,0.0,15.338386616733565,0.0,0.0,2.5412456941590214,0.0,0.0,0.0,0.0,0.0,0.0,11.953634077071378,0.0,-37.637657735195084,0.0,-52.11195570754972,-0.33029867820057296,0.0,0.0,-367.48343801605586,-1.6960659957163797,-94.91041540159925
275,1700008O03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Tssk5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036260053104876885,0.0,0.0,-1.291575809420848,0.0,0.0
277,Lrrc10b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38882749340950956,0.0
278,1700029P11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Sez6l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Tescl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-631.4163127698721,0.0,0.0,0.0,0.0,0.0,-876.1288459176618,267.86952003456537,0.0,1.4370772789768405,0.0,-30.821162898479475,-1809.4831024537439,-246.6603261453214,-1403.713460564687
281,Gm136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.069611644690216,0.0,0.0,0.0,-497.0975810707186,0.0,0.0,0.0,0.0,1.0928727282344877,0.0,0.0,-99.75110327534722,282.26385447533124,-68.49269381962273
282,Kcnj6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Spats1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Cnbd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206.3611349761999,0.0,0.0
285,Dyrk4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-231.45525055224172,0.0,0.0
286,Sox5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.580874809993787,0.0
287,Klhl10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254590367737111,0.0,0.0,0.0,-64.2062548816586,0.0
288,Smad6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.64302608518199,0.0,0.0
289,Prdx6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4538269324068152,0.0,0.0,0.0,0.0,0.0
290,Tmco2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Phf21b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Gata2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Crem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Gpr62,0.0,0.0,0.0,0.0,0.0,0.0,-4.215718388966728,0.0,0.0,-53.55585376798305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42290650001519225,0.0,0.0,0.0,-7.564117971064196,-88.65604588798656
295,Nrgn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2139963167148216,0.0,0.0,0.0,0.0,0.0
296,Resp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31820294863801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.515756694463608,0.0
297,Fam186b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104697508870621,0.0,0.0,0.0,-3.00818893591552,0.0
298,Rprml,0.0,0.0,0.0,0.0,0.0,0.0,-0.009608451731972313,0.0,0.0,-0.055608156534110276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06468593921039069,0.0,0.0,0.0,0.9835670844081124,0.0
299,Pmis2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.96362550986187,0.0,-1650.8943794378863,0.0,0.0,0.0,1561.9455755100369,-440.2831665917233,505.0151256745755,-5.250879886810704,0.0,0.0,-1464.2333856805387,-375.3304269909966,-1562.9886356457887
300,Tmem210,0.0,-28.0759502541178,0.0,0.0,0.0,0.0,10.573346369008433,0.0,0.0,-374.47569363682186,-209.14636403767582,-1224.4971702328476,-212.84214845840202,-33.14073050425753,-39.02986129016307,-244.60851486715939,-376.1434695227979,-347.1046322466386,-0.01333788616572472,-2.461025436471998,0.0,-2793.3911490532146,-191.13580140515157,-2680.2636144879634
301,Chrna5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.19852632953095,0.0,0.0
302,Hspb9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1198.4587558100636,0.0,0.0,0.0,0.0,-8.590246750200492,0.0,250.10940919464082,-3848.0453533288537,-1577.2961468920955,-3342.7517045049763
303,Msh4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Spata32,0.0,0.0,0.0,0.0,0.0,0.0,-7.907431457761186,0.0,0.0,-0.1316369411776946,0.0,0.0,0.0,-165.52497441330576,0.0,0.0,0.0,0.0,-0.3874047260085562,0.0,-19.556466882740697,0.0,186.42498291859255,-9.286808730518496
305,Dpep3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.14323510713008
306,Ccdc183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147.97950241077206,0.0,-142.6189637510418,0.0,0.0,-1.064201736028556,0.0,0.0,0.0,0.0,0.0
307,Fancd2os,0.0,0.0,0.0,0.0,0.0,0.0,1.585020851956571,0.0,0.0,0.0,-39.26609193475408,-655.6704950733404,0.0,-60.64966711515672,0.0,-12.304873930516772,-3.4374212293550346,-17.89731888880773,1.0969712225279802,0.0,23.77788487220442,2222.3181011218553,-3.5178812340265644,-617.5578178914874
308,Nova2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Tdrd12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.569031281668334,0.0,0.0,0.0,0.0,-29.913566047157385,0.0,0.0,-0.09497573956017033,0.0,0.0,0.0,0.0,0.0
310,Parp11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.422458204689699,0.0
311,Pitx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Ccdc92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.73006121292125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.31442331385785,0.0
313,Prss54,0.0,0.0,0.0,0.0,0.0,0.0,-8.621099083262571,0.0,0.0,-67.0396591794137,0.0,0.0,0.0,-137.51759043679502,0.0,83.5722634084505,-49.08913862915564,62.89323792800626,0.5740148139676581,0.0,0.0,-203.62861753017827,-52.559855131981166,0.0
314,Cnih2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8476990875945463,0.0,0.0
315,Npas1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.806942939623732,-6.002220383828197,-185.7766808849171,0.0,-30.19069000398175,0.0,0.0,0.0,0.0,1.7636149299484027,0.0,0.0,-37.421458695547635,0.27278466633769893,-59.64882295692345
316,Usp44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.910736356915532,0.0,-120.74622208822987,0.0,0.0,0.0,0.0,0.19156381433368133,0.0,0.0,0.0,0.0,0.0
317,Eqtn,0.0,-488.74203435965126,0.0,-832.5624575377017,0.0,0.0,-122.36787583390486,0.0,0.0,0.0,0.0,-861.7037615514524,0.0,-1605.7265475541305,0.0,338.45080930450456,-80.3624486828251,60.585223891251715,0.0,0.0,-129.1551470720119,-4.3987654594427985,192.82783932218507,0.0
318,Lrrc73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07903430255416034,0.0,0.0,0.0,-1.541391091954602,0.0
319,Gapt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.207844124675006,0.0,0.0,0.0,-19.85886000695117,0.0,-77.22047083104508
320,Slc14a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.977479448423965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7408151039279472,0.0
321,Pomc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4122473755225059,0.0,0.0,0.0,-23.34626394075546,0.0
322,Ptgis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17786562658911118,0.0,0.0,0.0,0.0,0.0
323,Runx3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Tmem217,0.0,0.0,0.0,0.0,0.0,0.0,6.7961418904542485,0.0,0.0,7.96138315032093,-7.740617257661854,-264.89960780803045,0.0,-142.89244128027045,0.0,-5.22157767290339,-60.28678299272783,-18.83455128937684,2.694235453155251,0.0,12.460564654438752,-119.74699555732646,-18.12072993748521,-626.4000226111224
325,Ttll10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.61246107012288,0.0,0.0,0.0,0.0,0.0,140.7028955791409,-57.9271510098312,52.68739494056548,0.3333389194781211,0.0,-14.448408518126397,-69.61637501981663,-44.5982209133917,0.0
326,Gtsf1l,0.0,0.0,0.0,0.0,0.0,0.0,-120.49297385541466,0.0,0.0,0.0,0.0,-1782.547845144695,0.0,-1809.632925694529,0.0,-1278.879934687293,155.7090631366893,-1853.8996657651799,-2.213329874925416,0.0,0.0,-3598.941755831708,-1043.1804964948444,0.0
327,Best1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1120835931316857,0.0,-29.602759824243428,0.1823307470023919,0.0,0.0,-281.30265910542306,173.69436028126722,-250.2902590828495
328,Hormad1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.734349803873961,-1.7276632934779705,0.0,0.0,1.0047598958326622,0.0,1.8417886580766307,-10.517925814759533,0.0,-0.09657027509250617,0.0,0.0,0.0,-1.128115038532028,0.0
329,Cstl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-537.6863921583815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Atf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Gal3st3,0.0,0.0,0.0,0.0,0.0,0.0,-1.71931182787747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17878443764236554,0.0,0.0,0.0,-16.504484222812536,0.0
332,Nanos3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Bpifa3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.3839885977759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,4930432K21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Fam217a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.77121545717843,0.0
336,Ddx43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Oprl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.70086185535584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44786113389832344,0.0,0.0,0.0,-4.77585412156478,0.0
338,Pgam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.63311118485252,0.0,-23.875600132877917,-1870.662703256194,-246.78421822153433,0.0
339,Hsfy2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Foxg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Hoxd8,0.0,0.0,0.0,0.0,0.0,0.0,1.0465489985370862,0.0,0.0,0.0,0.0,0.0,0.0,-29.904996618080922,0.0,13.447987571608676,0.0,15.133188412495914,-0.09968698217250467,0.0,0.7286924690083078,-17.48493687000329,0.5044750718735803,0.0
342,Rd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.323889126291974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.563029081190723,114.42265674807447
343,Lhx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.25427239063831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.52039267884814,-0.4831353966527294,0.0
